,datetime,ghi,gti,power
34770,28-09-2018 04:30,0,0,0
34771,28-09-2018 04:45,0,0,0
34772,28-09-2018 05:00,0,0,0
34773,28-09-2018 05:15,0,0,0
34774,28-09-2018 05:30,0,0,0
34775,28-09-2018 05:45,0,0,0
34776,28-09-2018 06:00,,,0
34777,28-09-2018 06:15,,,0
34778,28-09-2018 06:30,,,0.18
34779,28-09-2018 06:45,,,0.66
34780,28-09-2018 07:00,,,1.39
34781,28-09-2018 07:15,,,2.37
34782,28-09-2018 07:30,,,3.45
34783,28-09-2018 07:45,,,4.64
34784,28-09-2018 08:00,,,5.89
34785,28-09-2018 08:15,,,7.06
34786,28-09-2018 08:30,,,8.07
34787,28-09-2018 08:45,,,9.25
34788,28-09-2018 09:00,,,10.21
34789,28-09-2018 09:15,,,11.18
34790,28-09-2018 09:30,,,12.05
34791,28-09-2018 09:45,,,12.8
34792,28-09-2018 10:00,,,13.53
34793,28-09-2018 10:15,,,14.13
34794,28-09-2018 10:30,,,14.49
34795,28-09-2018 10:45,,,14.87
34796,28-09-2018 11:00,,,15.16
34797,28-09-2018 11:15,,,15.42
34798,28-09-2018 11:30,,,15.59
34799,28-09-2018 11:45,,,15.79
34800,28-09-2018 12:00,,,15.79
34801,28-09-2018 12:15,,,8.9
34802,28-09-2018 12:30,,,15.56
34803,28-09-2018 12:45,,,15.55
34804,28-09-2018 13:00,,,15.4
34805,28-09-2018 13:15,,,15.09
34806,28-09-2018 13:30,,,14.69
34807,28-09-2018 13:45,,,6.9
34808,28-09-2018 14:00,,,8.27
34809,28-09-2018 14:15,,,13.1
34810,28-09-2018 14:30,,,12.62
34811,28-09-2018 14:45,,,11.98
34812,28-09-2018 15:00,,,11.24
34813,28-09-2018 15:15,,,10.21
34814,28-09-2018 15:30,,,9.06
34815,28-09-2018 15:45,,,7.59
34816,28-09-2018 16:00,,,6.44
34817,28-09-2018 16:15,,,6.61
34818,28-09-2018 16:30,,,4.95
34819,28-09-2018 16:45,,,3.52
34820,28-09-2018 17:00,,,2.22
34821,28-09-2018 17:15,,,1.11
34822,28-09-2018 17:30,,,0.49
34823,28-09-2018 17:45,,,0.14
34824,28-09-2018 18:00,0,0,0
34825,28-09-2018 18:15,0,0,0
34826,28-09-2018 18:30,0,0,0
34827,28-09-2018 18:45,0,0,0
34828,28-09-2018 19:00,0,0,0
34829,28-09-2018 19:15,0,0,0
34830,28-09-2018 19:30,0,0,0
34831,28-09-2018 19:45,0,0,0
34832,28-09-2018 20:00,0,0,0
34833,28-09-2018 20:15,0,0,0
34834,28-09-2018 20:30,0,0,0
34835,28-09-2018 20:45,0,0,0
34836,28-09-2018 21:00,0,0,0
34837,28-09-2018 21:15,0,0,0
34838,28-09-2018 21:30,0,0,0
34839,28-09-2018 21:45,0,0,0
34840,28-09-2018 22:00,0,0,0
34841,28-09-2018 22:15,0,0,0
34842,28-09-2018 22:30,0,0,0
34843,28-09-2018 22:45,0,0,0
34844,28-09-2018 23:00,0,0,0
34845,28-09-2018 23:15,0,0,0
34846,28-09-2018 23:30,0,0,0
34847,28-09-2018 23:45,0,0,0
34848,29-09-2018 00:00,0,0,0
34849,29-09-2018 00:15,0,0,0
34850,29-09-2018 00:30,0,0,0
34851,29-09-2018 00:45,0,0,0
34852,29-09-2018 01:00,0,0,0
34853,29-09-2018 01:15,0,0,0
34854,29-09-2018 01:30,0,0,0
34855,29-09-2018 01:45,0,0,0
34856,29-09-2018 02:00,0,0,0
34857,29-09-2018 02:15,0,0,0
34858,29-09-2018 02:30,0,0,0
34859,29-09-2018 02:45,0,0,0
34860,29-09-2018 03:00,0,0,0
34861,29-09-2018 03:15,0,0,0
34862,29-09-2018 03:30,0,0,0
34863,29-09-2018 03:45,0,0,0
34864,29-09-2018 04:00,0,0,0
34865,29-09-2018 04:15,0,0,0
34866,29-09-2018 04:30,0,0,0
34867,29-09-2018 04:45,0,0,0
34868,29-09-2018 05:00,0,0,0
34869,29-09-2018 05:15,0,0,0
34870,29-09-2018 05:30,0,0,0
34871,29-09-2018 05:45,0,0,0
34872,29-09-2018 06:00,,,0
34873,29-09-2018 06:15,,,0
34874,29-09-2018 06:30,,,0.2
34875,29-09-2018 06:45,,,0.61
34876,29-09-2018 07:00,,,1.15
34877,29-09-2018 07:15,,,1.9
34878,29-09-2018 07:30,,,2.8
34879,29-09-2018 07:45,,,3.9
34880,29-09-2018 08:00,,,4.94
34881,29-09-2018 08:15,,,5.89
34882,29-09-2018 08:30,,,7.09
34883,29-09-2018 08:45,,,8.14
34884,29-09-2018 09:00,,,9.17
34885,29-09-2018 09:15,,,9.99
34886,29-09-2018 09:30,,,10.86
34887,29-09-2018 09:45,,,11.63
34888,29-09-2018 10:00,,,12.5
34889,29-09-2018 10:15,,,13.14
34890,29-09-2018 10:30,,,13.65
34891,29-09-2018 10:45,,,13.92
34892,29-09-2018 11:00,,,14.32
34893,29-09-2018 11:15,,,14.46
34894,29-09-2018 11:30,,,14.72
34895,29-09-2018 11:45,,,14.64
34896,29-09-2018 12:00,,,14.91
34897,29-09-2018 12:15,,,14.91
34898,29-09-2018 12:30,,,14.82
34899,29-09-2018 12:45,,,14.75
34900,29-09-2018 13:00,,,14.48
34901,29-09-2018 13:15,,,14.4
34902,29-09-2018 13:30,,,13.98
34903,29-09-2018 13:45,,,5.7
34904,29-09-2018 14:00,,,13.79
34905,29-09-2018 14:15,,,12.55
34906,29-09-2018 14:30,,,8.58
34907,29-09-2018 14:45,,,9
34908,29-09-2018 15:00,,,7.95
34909,29-09-2018 15:15,,,9.59
34910,29-09-2018 15:30,,,5.48
34911,29-09-2018 15:45,,,4.44
34912,29-09-2018 16:00,,,6.06
34913,29-09-2018 16:15,,,4.83
34914,29-09-2018 16:30,,,3.69
34915,29-09-2018 16:45,,,2.76
34916,29-09-2018 17:00,,,1.91
34917,29-09-2018 17:15,,,1.13
34918,29-09-2018 17:30,,,0.56
34919,29-09-2018 17:45,,,0.16
34920,29-09-2018 18:00,0,0,0
34921,29-09-2018 18:15,0,0,0
34922,29-09-2018 18:30,0,0,0
34923,29-09-2018 18:45,0,0,0
34924,29-09-2018 19:00,0,0,0
34925,29-09-2018 19:15,0,0,0
34926,29-09-2018 19:30,0,0,0
34927,29-09-2018 19:45,0,0,0
34928,29-09-2018 20:00,0,0,0
34929,29-09-2018 20:15,0,0,0
34930,29-09-2018 20:30,0,0,0
34931,29-09-2018 20:45,0,0,0
34932,29-09-2018 21:00,0,0,0
34933,29-09-2018 21:15,0,0,0
34934,29-09-2018 21:30,0,0,0
34935,29-09-2018 21:45,0,0,0
34936,29-09-2018 22:00,0,0,0
34937,29-09-2018 22:15,0,0,0
34938,29-09-2018 22:30,0,0,0
34939,29-09-2018 22:45,0,0,0
34940,29-09-2018 23:00,0,0,0
34941,29-09-2018 23:15,0,0,0
34942,29-09-2018 23:30,0,0,0
34943,29-09-2018 23:45,0,0,0
34944,30-09-2018 00:00,0,0,0
34945,30-09-2018 00:15,0,0,0
34946,30-09-2018 00:30,0,0,0
34947,30-09-2018 00:45,0,0,0
34948,30-09-2018 01:00,0,0,0
34949,30-09-2018 01:15,0,0,0
34950,30-09-2018 01:30,0,0,0
34951,30-09-2018 01:45,0,0,0
34952,30-09-2018 02:00,0,0,0
34953,30-09-2018 02:15,0,0,0
34954,30-09-2018 02:30,0,0,0
34955,30-09-2018 02:45,0,0,0
34956,30-09-2018 03:00,0,0,0
34957,30-09-2018 03:15,0,0,0
34958,30-09-2018 03:30,0,0,0
34959,30-09-2018 03:45,0,0,0
34960,30-09-2018 04:00,0,0,0
34961,30-09-2018 04:15,0,0,0
34962,30-09-2018 04:30,0,0,0
34963,30-09-2018 04:45,0,0,0
34964,30-09-2018 05:00,0,0,0
34965,30-09-2018 05:15,0,0,0
34966,30-09-2018 05:30,0,0,0
34967,30-09-2018 05:45,0,0,0
34968,30-09-2018 06:00,,,0
34969,30-09-2018 06:15,,,0
34970,30-09-2018 06:30,,,0
34971,30-09-2018 06:45,,,0
34972,30-09-2018 07:00,,,0
34973,30-09-2018 07:15,,,0
34974,30-09-2018 07:30,,,0
34975,30-09-2018 07:45,,,0
34976,30-09-2018 08:00,,,0
34977,30-09-2018 08:15,,,0
34978,30-09-2018 08:30,,,0
34979,30-09-2018 08:45,,,0
34980,30-09-2018 09:00,,,0
34981,30-09-2018 09:15,,,0
34982,30-09-2018 09:30,,,0
34983,30-09-2018 09:45,,,0
34984,30-09-2018 10:00,,,0
34985,30-09-2018 10:15,,,0
34986,30-09-2018 10:30,,,0
34987,30-09-2018 10:45,,,0
34988,30-09-2018 11:00,,,0
34989,30-09-2018 11:15,,,0
34990,30-09-2018 11:30,,,0
34991,30-09-2018 11:45,,,0
34992,30-09-2018 12:00,,,0
34993,30-09-2018 12:15,,,0
34994,30-09-2018 12:30,,,0
34995,30-09-2018 12:45,,,0
34996,30-09-2018 13:00,,,0
34997,30-09-2018 13:15,,,0
34998,30-09-2018 13:30,,,0
34999,30-09-2018 13:45,,,0
35000,30-09-2018 14:00,,,0
35001,30-09-2018 14:15,,,0
35002,30-09-2018 14:30,,,0
35003,30-09-2018 14:45,,,0
35004,30-09-2018 15:00,,,0
35005,30-09-2018 15:15,,,0
35006,30-09-2018 15:30,,,0
35007,30-09-2018 15:45,,,0
35008,30-09-2018 16:00,,,0
35009,30-09-2018 16:15,,,0
35010,30-09-2018 16:30,,,0
35011,30-09-2018 16:45,,,0
35012,30-09-2018 17:00,,,0
35013,30-09-2018 17:15,,,0
35014,30-09-2018 17:30,,,0
35015,30-09-2018 17:45,,,0
35016,30-09-2018 18:00,0,0,0
35017,30-09-2018 18:15,0,0,0
35018,30-09-2018 18:30,0,0,0
35019,30-09-2018 18:45,0,0,0
35020,30-09-2018 19:00,0,0,0
35021,30-09-2018 19:15,0,0,0
35022,30-09-2018 19:30,0,0,0
35023,30-09-2018 19:45,0,0,0
35024,30-09-2018 20:00,0,0,0
35025,30-09-2018 20:15,0,0,0
35026,30-09-2018 20:30,0,0,0
35027,30-09-2018 20:45,0,0,0
35028,30-09-2018 21:00,0,0,0
35029,30-09-2018 21:15,0,0,0
35030,30-09-2018 21:30,0,0,0
35031,30-09-2018 21:45,0,0,0
35032,30-09-2018 22:00,0,0,0
35033,30-09-2018 22:15,0,0,0
35034,30-09-2018 22:30,0,0,0
35035,30-09-2018 22:45,0,0,0
35036,30-09-2018 23:00,0,0,0
35037,30-09-2018 23:15,0,0,0
35038,30-09-2018 23:30,0,0,0
35039,30-09-2018 23:45,0,0,0
35040,01-10-2018 00:00,0,0,0
35041,01-10-2018 00:15,0,0,0
35042,01-10-2018 00:30,0,0,0
35043,01-10-2018 00:45,0,0,0
35044,01-10-2018 01:00,0,0,0
35045,01-10-2018 01:15,0,0,0
35046,01-10-2018 01:30,0,0,0
35047,01-10-2018 01:45,0,0,0
35048,01-10-2018 02:00,0,0,0
35049,01-10-2018 02:15,0,0,0
35050,01-10-2018 02:30,0,0,0
35051,01-10-2018 02:45,0,0,0
35052,01-10-2018 03:00,0,0,0
35053,01-10-2018 03:15,0,0,0
35054,01-10-2018 03:30,0,0,0
35055,01-10-2018 03:45,0,0,0
35056,01-10-2018 04:00,0,0,0
35057,01-10-2018 04:15,0,0,0
35058,01-10-2018 04:30,0,0,0
35059,01-10-2018 04:45,0,0,0
35060,01-10-2018 05:00,0,0,0
35061,01-10-2018 05:15,0,0,0
35062,01-10-2018 05:30,0,0,0
35063,01-10-2018 05:45,0,0,0
35064,01-10-2018 06:00,,,0
35065,01-10-2018 06:15,,,0
35066,01-10-2018 06:30,,,0.16
35067,01-10-2018 06:45,,,0.6
35068,01-10-2018 07:00,,,1.27
35069,01-10-2018 07:15,,,2.15
35070,01-10-2018 07:30,,,3.17
35071,01-10-2018 07:45,,,4.28
35072,01-10-2018 08:00,,,5.47
35073,01-10-2018 08:15,,,6.66
35074,01-10-2018 08:30,,,7.73
35075,01-10-2018 08:45,,,8.74
35076,01-10-2018 09:00,,,9.71
35077,01-10-2018 09:15,,,10.59
35078,01-10-2018 09:30,,,11.35
35079,01-10-2018 09:45,,,12.01
35080,01-10-2018 10:00,,,12.78
35081,01-10-2018 10:15,,,13.44
35082,01-10-2018 10:30,,,13.93
35083,01-10-2018 10:45,,,14.33
35084,01-10-2018 11:00,,,14.67
35085,01-10-2018 11:15,,,14.92
35086,01-10-2018 11:30,,,15.21
35087,01-10-2018 11:45,,,15.27
35088,01-10-2018 12:00,,,15.2
35089,01-10-2018 12:15,,,15.27
35090,01-10-2018 12:30,,,15.15
35091,01-10-2018 12:45,,,15.05
35092,01-10-2018 13:00,,,14.75
35093,01-10-2018 13:15,,,14.6
35094,01-10-2018 13:30,,,14.13
35095,01-10-2018 13:45,,,6.03
35096,01-10-2018 14:00,,,13.26
35097,01-10-2018 14:15,,,12.45
35098,01-10-2018 14:30,,,12
35099,01-10-2018 14:45,,,11.29
35100,01-10-2018 15:00,,,10.02
35101,01-10-2018 15:15,,,9.67
35102,01-10-2018 15:30,,,7.64
35103,01-10-2018 15:45,,,8.09
35104,01-10-2018 16:00,,,6.68
35105,01-10-2018 16:15,,,5.38
35106,01-10-2018 16:30,,,4.17
35107,01-10-2018 16:45,,,0
35108,01-10-2018 17:00,,,0
35109,01-10-2018 17:15,,,0
35110,01-10-2018 17:30,,,0
35111,01-10-2018 17:45,,,0
35112,01-10-2018 18:00,0,0,0
35113,01-10-2018 18:15,0,0,0
35114,01-10-2018 18:30,0,0,0
35115,01-10-2018 18:45,0,0,0
35116,01-10-2018 19:00,0,0,0
35117,01-10-2018 19:15,0,0,0
35118,01-10-2018 19:30,0,0,0
35119,01-10-2018 19:45,0,0,0
35120,01-10-2018 20:00,0,0,0
35121,01-10-2018 20:15,0,0,0
35122,01-10-2018 20:30,0,0,0
35123,01-10-2018 20:45,0,0,0
35124,01-10-2018 21:00,0,0,0
35125,01-10-2018 21:15,0,0,0
35126,01-10-2018 21:30,0,0,0
35127,01-10-2018 21:45,0,0,0
35128,01-10-2018 22:00,0,0,0
35129,01-10-2018 22:15,0,0,0
35130,01-10-2018 22:30,0,0,0
35131,01-10-2018 22:45,0,0,0
35132,01-10-2018 23:00,0,0,0
35133,01-10-2018 23:15,0,0,0
35134,01-10-2018 23:30,0,0,0
35135,01-10-2018 23:45,0,0,0
35136,02-10-2018 00:00,0,0,0
35137,02-10-2018 00:15,0,0,0
35138,02-10-2018 00:30,0,0,0
35139,02-10-2018 00:45,0,0,0
35140,02-10-2018 01:00,0,0,0
35141,02-10-2018 01:15,0,0,0
35142,02-10-2018 01:30,0,0,0
35143,02-10-2018 01:45,0,0,0
35144,02-10-2018 02:00,0,0,0
35145,02-10-2018 02:15,0,0,0
35146,02-10-2018 02:30,0,0,0
35147,02-10-2018 02:45,0,0,0
35148,02-10-2018 03:00,0,0,0
35149,02-10-2018 03:15,0,0,0
35150,02-10-2018 03:30,0,0,0
35151,02-10-2018 03:45,0,0,0
35152,02-10-2018 04:00,0,0,0
35153,02-10-2018 04:15,0,0,0
35154,02-10-2018 04:30,0,0,0
35155,02-10-2018 04:45,0,0,0
35156,02-10-2018 05:00,0,0,0
35157,02-10-2018 05:15,0,0,0
35158,02-10-2018 05:30,0,0,0
35159,02-10-2018 05:45,0,0,0
35160,02-10-2018 06:00,,,0
35161,02-10-2018 06:15,,,0
35162,02-10-2018 06:30,,,0.24
35163,02-10-2018 06:45,,,0.77
35164,02-10-2018 07:00,,,1.57
35165,02-10-2018 07:15,,,2.52
35166,02-10-2018 07:30,,,3.55
35167,02-10-2018 07:45,,,4.69
35168,02-10-2018 08:00,,,5.84
35169,02-10-2018 08:15,,,6.95
35170,02-10-2018 08:30,,,8.02
35171,02-10-2018 08:45,,,9.04
35172,02-10-2018 09:00,,,9.93
35173,02-10-2018 09:15,,,10.6
35174,02-10-2018 09:30,,,11.39
35175,02-10-2018 09:45,,,12.23
35176,02-10-2018 10:00,,,13
35177,02-10-2018 10:15,,,13.57
35178,02-10-2018 10:30,,,14.02
35179,02-10-2018 10:45,,,14.38
35180,02-10-2018 11:00,,,14.68
35181,02-10-2018 11:15,,,14.85
35182,02-10-2018 11:30,,,15.12
35183,02-10-2018 11:45,,,15.3
35184,02-10-2018 12:00,,,15.42
35185,02-10-2018 12:15,,,15.49
35186,02-10-2018 12:30,,,15.41
35187,02-10-2018 12:45,,,15.18
35188,02-10-2018 13:00,,,14.82
35189,02-10-2018 13:15,,,14.42
35190,02-10-2018 13:30,,,14.04
35191,02-10-2018 13:45,,,6.67
35192,02-10-2018 14:00,,,13.08
35193,02-10-2018 14:15,,,12.68
35194,02-10-2018 14:30,,,12.21
35195,02-10-2018 14:45,,,11.56
35196,02-10-2018 15:00,,,10.6
35197,02-10-2018 15:15,,,9.68
35198,02-10-2018 15:30,,,8.74
35199,02-10-2018 15:45,,,7.67
35200,02-10-2018 16:00,,,6.66
35201,02-10-2018 16:15,,,5.54
35202,02-10-2018 16:30,,,4.3
35203,02-10-2018 16:45,,,1.44
35204,02-10-2018 17:00,,,0
35205,02-10-2018 17:15,,,0
35206,02-10-2018 17:30,,,0
35207,02-10-2018 17:45,,,0
35208,02-10-2018 18:00,0,0,0
35209,02-10-2018 18:15,0,0,0
35210,02-10-2018 18:30,0,0,0
35211,02-10-2018 18:45,0,0,0
35212,02-10-2018 19:00,0,0,0
35213,02-10-2018 19:15,0,0,0
35214,02-10-2018 19:30,0,0,0
35215,02-10-2018 19:45,0,0,0
35216,02-10-2018 20:00,0,0,0
35217,02-10-2018 20:15,0,0,0
35218,02-10-2018 20:30,0,0,0
35219,02-10-2018 20:45,0,0,0
35220,02-10-2018 21:00,0,0,0
35221,02-10-2018 21:15,0,0,0
35222,02-10-2018 21:30,0,0,0
35223,02-10-2018 21:45,0,0,0
35224,02-10-2018 22:00,0,0,0
35225,02-10-2018 22:15,0,0,0
35226,02-10-2018 22:30,0,0,0
35227,02-10-2018 22:45,0,0,0
35228,02-10-2018 23:00,0,0,0
35229,02-10-2018 23:15,0,0,0
35230,02-10-2018 23:30,0,0,0
35231,02-10-2018 23:45,0,0,0
35232,03-10-2018 00:00,0,0,0
35233,03-10-2018 00:15,0,0,0
35234,03-10-2018 00:30,0,0,0
35235,03-10-2018 00:45,0,0,0
35236,03-10-2018 01:00,0,0,0
35237,03-10-2018 01:15,0,0,0
35238,03-10-2018 01:30,0,0,0
35239,03-10-2018 01:45,0,0,0
35240,03-10-2018 02:00,0,0,0
35241,03-10-2018 02:15,0,0,0
35242,03-10-2018 02:30,0,0,0
35243,03-10-2018 02:45,0,0,0
35244,03-10-2018 03:00,0,0,0
35245,03-10-2018 03:15,0,0,0
35246,03-10-2018 03:30,0,0,0
35247,03-10-2018 03:45,0,0,0
35248,03-10-2018 04:00,0,0,0
35249,03-10-2018 04:15,0,0,0
35250,03-10-2018 04:30,0,0,0
35251,03-10-2018 04:45,0,0,0
35252,03-10-2018 05:00,0,0,0
35253,03-10-2018 05:15,0,0,0
35254,03-10-2018 05:30,0,0,0
35255,03-10-2018 05:45,0,0,0
35256,03-10-2018 06:00,,,0
35257,03-10-2018 06:15,,,0
35258,03-10-2018 06:30,,,0.11
35259,03-10-2018 06:45,,,0.56
35260,03-10-2018 07:00,,,1.12
35261,03-10-2018 07:15,,,2.31
35262,03-10-2018 07:30,,,3.58
35263,03-10-2018 07:45,,,2.82
35264,03-10-2018 08:00,,,4.08
35265,03-10-2018 08:15,,,6.81
35266,03-10-2018 08:30,,,7.95
35267,03-10-2018 08:45,,,8.99
35268,03-10-2018 09:00,,,9.92
35269,03-10-2018 09:15,,,10.82
35270,03-10-2018 09:30,,,11.57
35271,03-10-2018 09:45,,,12.22
35272,03-10-2018 10:00,,,12.91
35273,03-10-2018 10:15,,,13.52
35274,03-10-2018 10:30,,,14.19
35275,03-10-2018 10:45,,,14.48
35276,03-10-2018 11:00,,,14.82
35277,03-10-2018 11:15,,,14.93
35278,03-10-2018 11:30,,,15.12
35279,03-10-2018 11:45,,,15.1
35280,03-10-2018 12:00,,,0.54
35281,03-10-2018 12:15,,,0
35282,03-10-2018 12:30,,,0
35283,03-10-2018 12:45,,,0
35284,03-10-2018 13:00,,,0
35285,03-10-2018 13:15,,,0
35286,03-10-2018 13:30,,,0
35287,03-10-2018 13:45,,,0
35288,03-10-2018 14:00,,,0
35289,03-10-2018 14:15,,,0
35290,03-10-2018 14:30,,,10.97
35291,03-10-2018 14:45,,,10.84
35292,03-10-2018 15:00,,,9.89
35293,03-10-2018 15:15,,,9.07
35294,03-10-2018 15:30,,,8.14
35295,03-10-2018 15:45,,,6.98
35296,03-10-2018 16:00,,,5.42
35297,03-10-2018 16:15,,,4.35
35298,03-10-2018 16:30,,,3.48
35299,03-10-2018 16:45,,,1.04
35300,03-10-2018 17:00,,,0
35301,03-10-2018 17:15,,,0
35302,03-10-2018 17:30,,,0
35303,03-10-2018 17:45,,,0
35304,03-10-2018 18:00,0,0,0
35305,03-10-2018 18:15,0,0,0
35306,03-10-2018 18:30,0,0,0
35307,03-10-2018 18:45,0,0,0
35308,03-10-2018 19:00,0,0,0
35309,03-10-2018 19:15,0,0,0
35310,03-10-2018 19:30,0,0,0
35311,03-10-2018 19:45,0,0,0
35312,03-10-2018 20:00,0,0,0
35313,03-10-2018 20:15,0,0,0
35314,03-10-2018 20:30,0,0,0
35315,03-10-2018 20:45,0,0,0
35316,03-10-2018 21:00,0,0,0
35317,03-10-2018 21:15,0,0,0
35318,03-10-2018 21:30,0,0,0
35319,03-10-2018 21:45,0,0,0
35320,03-10-2018 22:00,0,0,0
35321,03-10-2018 22:15,0,0,0
35322,03-10-2018 22:30,0,0,0
35323,03-10-2018 22:45,0,0,0
35324,03-10-2018 23:00,0,0,0
35325,03-10-2018 23:15,0,0,0
35326,03-10-2018 23:30,0,0,0
35327,03-10-2018 23:45,0,0,0
35328,04-10-2018 00:00,0,0,0
35329,04-10-2018 00:15,0,0,0
35330,04-10-2018 00:30,0,0,0
35331,04-10-2018 00:45,0,0,0
35332,04-10-2018 01:00,0,0,0
35333,04-10-2018 01:15,0,0,0
35334,04-10-2018 01:30,0,0,0
35335,04-10-2018 01:45,0,0,0
35336,04-10-2018 02:00,0,0,0
35337,04-10-2018 02:15,0,0,0
35338,04-10-2018 02:30,0,0,0
35339,04-10-2018 02:45,0,0,0
35340,04-10-2018 03:00,0,0,0
35341,04-10-2018 03:15,0,0,0
35342,04-10-2018 03:30,0,0,0
35343,04-10-2018 03:45,0,0,0
35344,04-10-2018 04:00,0,0,0
35345,04-10-2018 04:15,0,0,0
35346,04-10-2018 04:30,0,0,0
35347,04-10-2018 04:45,0,0,0
35348,04-10-2018 05:00,0,0,0
35349,04-10-2018 05:15,0,0,0
35350,04-10-2018 05:30,0,0,0
35351,04-10-2018 05:45,0,0,0
35352,04-10-2018 06:00,,,0
35353,04-10-2018 06:15,,,0
35354,04-10-2018 06:30,,,0.1
35355,04-10-2018 06:45,,,0.62
35356,04-10-2018 07:00,,,1.35
35357,04-10-2018 07:15,,,1.22
35358,04-10-2018 07:30,,,1.17
35359,04-10-2018 07:45,,,1.24
35360,04-10-2018 08:00,,,3.95
35361,04-10-2018 08:15,,,7.23
35362,04-10-2018 08:30,,,4.07
35363,04-10-2018 08:45,,,0
35364,04-10-2018 09:00,,,6.99
35365,04-10-2018 09:15,,,9.44
35366,04-10-2018 09:30,,,11.38
35367,04-10-2018 09:45,,,12.07
35368,04-10-2018 10:00,,,12.84
35369,04-10-2018 10:15,,,13.48
35370,04-10-2018 10:30,,,13.82
35371,04-10-2018 10:45,,,14.14
35372,04-10-2018 11:00,,,14.48
35373,04-10-2018 11:15,,,14.73
35374,04-10-2018 11:30,,,14.89
35375,04-10-2018 11:45,,,14.92
35376,04-10-2018 12:00,,,14.91
35377,04-10-2018 12:15,,,15.15
35378,04-10-2018 12:30,,,15.1
35379,04-10-2018 12:45,,,14.92
35380,04-10-2018 13:00,,,14.75
35381,04-10-2018 13:15,,,14.23
35382,04-10-2018 13:30,,,7.88
35383,04-10-2018 13:45,,,5.33
35384,04-10-2018 14:00,,,12.77
35385,04-10-2018 14:15,,,11.62
35386,04-10-2018 14:30,,,6.88
35387,04-10-2018 14:45,,,8.86
35388,04-10-2018 15:00,,,3.29
35389,04-10-2018 15:15,,,9.16
35390,04-10-2018 15:30,,,8.26
35391,04-10-2018 15:45,,,7.25
35392,04-10-2018 16:00,,,3.73
35393,04-10-2018 16:15,,,4.53
35394,04-10-2018 16:30,,,3.79
35395,04-10-2018 16:45,,,1.42
35396,04-10-2018 17:00,,,0
35397,04-10-2018 17:15,,,0
35398,04-10-2018 17:30,,,0
35399,04-10-2018 17:45,,,0
35400,04-10-2018 18:00,0,0,0
35401,04-10-2018 18:15,0,0,0
35402,04-10-2018 18:30,0,0,0
35403,04-10-2018 18:45,0,0,0
35404,04-10-2018 19:00,0,0,0
35405,04-10-2018 19:15,0,0,0
35406,04-10-2018 19:30,0,0,0
35407,04-10-2018 19:45,0,0,0
35408,04-10-2018 20:00,0,0,0
35409,04-10-2018 20:15,0,0,0
35410,04-10-2018 20:30,0,0,0
35411,04-10-2018 20:45,0,0,0
35412,04-10-2018 21:00,0,0,0
35413,04-10-2018 21:15,0,0,0
35414,04-10-2018 21:30,0,0,0
35415,04-10-2018 21:45,0,0,0
35416,04-10-2018 22:00,0,0,0
35417,04-10-2018 22:15,0,0,0
35418,04-10-2018 22:30,0,0,0
35419,04-10-2018 22:45,0,0,0
35420,04-10-2018 23:00,0,0,0
35421,04-10-2018 23:15,0,0,0
35422,04-10-2018 23:30,0,0,0
35423,04-10-2018 23:45,0,0,0
35424,05-10-2018 00:00,0,0,0
35425,05-10-2018 00:15,0,0,0
35426,05-10-2018 00:30,0,0,0
35427,05-10-2018 00:45,0,0,0
35428,05-10-2018 01:00,0,0,0
35429,05-10-2018 01:15,0,0,0
35430,05-10-2018 01:30,0,0,0
35431,05-10-2018 01:45,0,0,0
35432,05-10-2018 02:00,0,0,0
35433,05-10-2018 02:15,0,0,0
35434,05-10-2018 02:30,0,0,0
35435,05-10-2018 02:45,0,0,0
35436,05-10-2018 03:00,0,0,0
35437,05-10-2018 03:15,0,0,0
35438,05-10-2018 03:30,0,0,0
35439,05-10-2018 03:45,0,0,0
35440,05-10-2018 04:00,0,0,0
35441,05-10-2018 04:15,0,0,0
35442,05-10-2018 04:30,0,0,0
35443,05-10-2018 04:45,0,0,0
35444,05-10-2018 05:00,0,0,0
35445,05-10-2018 05:15,0,0,0
35446,05-10-2018 05:30,0,0,0
35447,05-10-2018 05:45,0,0,0
35448,05-10-2018 06:00,,,0
35449,05-10-2018 06:15,,,0
35450,05-10-2018 06:30,,,0.15
35451,05-10-2018 06:45,,,0.71
35452,05-10-2018 07:00,,,1.36
35453,05-10-2018 07:15,,,2.16
35454,05-10-2018 07:30,,,3.24
35455,05-10-2018 07:45,,,4.32
35456,05-10-2018 08:00,,,5.02
35457,05-10-2018 08:15,,,5.98
35458,05-10-2018 08:30,,,6.99
35459,05-10-2018 08:45,,,8.14
35460,05-10-2018 09:00,,,9.14
35461,05-10-2018 09:15,,,10.08
35462,05-10-2018 09:30,,,11
35463,05-10-2018 09:45,,,11.8
35464,05-10-2018 10:00,,,12.49
35465,05-10-2018 10:15,,,13.13
35466,05-10-2018 10:30,,,13.67
35467,05-10-2018 10:45,,,14.07
35468,05-10-2018 11:00,,,14.37
35469,05-10-2018 11:15,,,14.66
35470,05-10-2018 11:30,,,14.77
35471,05-10-2018 11:45,,,14.8
35472,05-10-2018 12:00,,,14.89
35473,05-10-2018 12:15,,,14.8
35474,05-10-2018 12:30,,,14.63
35475,05-10-2018 12:45,,,14.1
35476,05-10-2018 13:00,,,14.02
35477,05-10-2018 13:15,,,13.58
